year,SPEI_mean,tree,lat,lon
2012,-0.7921934766428811,060 _XX_ Omora Up,-54.9167,-67.617
2013,0.31606963383299963,060 _XX_ Omora Up,-54.9167,-67.617
2014,-0.34459095554692404,060 _XX_ Omora Up,-54.9167,-67.617
2015,0.10526636668613978,060 _XX_ Omora Up,-54.9167,-67.617
2016,-1.5261867131505693,060 _XX_ Omora Up,-54.9167,-67.617
2017,-0.35496865638664793,060 _XX_ Omora Up,-54.9167,-67.617
1901,-0.012565087527036667,060 _XX_ Torres del Paine,-51.1,-73.133
1902,-0.4983333945274353,060 _XX_ Torres del Paine,-51.1,-73.133
1903,0.08850441447326116,060 _XX_ Torres del Paine,-51.1,-73.133
1904,-0.15160420111247472,060 _XX_ Torres del Paine,-51.1,-73.133
1905,-0.2855179766193032,060 _XX_ Torres del Paine,-51.1,-73.133
1906,0.02842267496245248,060 _XX_ Torres del Paine,-51.1,-73.133
1907,0.45976588662181583,060 _XX_ Torres del Paine,-51.1,-73.133
1908,1.030441471508571,060 _XX_ Torres del Paine,-51.1,-73.133
1909,0.7831555647509438,060 _XX_ Torres del Paine,-51.1,-73.133
1910,-0.46331254073551725,060 _XX_ Torres del Paine,-51.1,-73.133
1911,0.015254723174231393,060 _XX_ Torres del Paine,-51.1,-73.133
1912,0.7036211362906865,060 _XX_ Torres del Paine,-51.1,-73.133
1913,1.1774470891271318,060 _XX_ Torres del Paine,-51.1,-73.133
1914,0.6401264614292553,060 _XX_ Torres del Paine,-51.1,-73.133
1915,0.9438442630427224,060 _XX_ Torres del Paine,-51.1,-73.133
1916,0.09889510806117739,060 _XX_ Torres del Paine,-51.1,-73.133
1917,0.49125397205352783,060 _XX_ Torres del Paine,-51.1,-73.133
1918,0.6655693586383548,060 _XX_ Torres del Paine,-51.1,-73.133
1919,-0.93928676205022,060 _XX_ Torres del Paine,-51.1,-73.133
1920,0.47835902124643326,060 _XX_ Torres del Paine,-51.1,-73.133
1921,-0.5506748067481178,060 _XX_ Torres del Paine,-51.1,-73.133
1922,0.030540757945605686,060 _XX_ Torres del Paine,-51.1,-73.133
1923,-0.445833472268922,060 _XX_ Torres del Paine,-51.1,-73.133
1924,-0.23309699765273503,060 _XX_ Torres del Paine,-51.1,-73.133
1925,0.838683715888432,060 _XX_ Torres del Paine,-51.1,-73.133
1926,0.6179530923920018,060 _XX_ Torres del Paine,-51.1,-73.133
1927,0.4199932600770678,060 _XX_ Torres del Paine,-51.1,-73.133
1928,-0.47305576290403095,060 _XX_ Torres del Paine,-51.1,-73.133
1929,0.5607827135494777,060 _XX_ Torres del Paine,-51.1,-73.133
1930,-0.761924820286887,060 _XX_ Torres del Paine,-51.1,-73.133
1931,-0.18351687065192632,060 _XX_ Torres del Paine,-51.1,-73.133
1932,0.3654280743960823,060 _XX_ Torres del Paine,-51.1,-73.133
1933,0.08820502938968795,060 _XX_ Torres del Paine,-51.1,-73.133
1934,0.4689077101647854,060 _XX_ Torres del Paine,-51.1,-73.133
1935,0.3641001901456288,060 _XX_ Torres del Paine,-51.1,-73.133
1936,-1.777363385472979,060 _XX_ Torres del Paine,-51.1,-73.133
1937,-0.2873094363936356,060 _XX_ Torres del Paine,-51.1,-73.133
1938,1.3874067749295915,060 _XX_ Torres del Paine,-51.1,-73.133
1939,0.821713958467756,060 _XX_ Torres del Paine,-51.1,-73.133
1940,0.3576502480677196,060 _XX_ Torres del Paine,-51.1,-73.133
1941,1.373821041413716,060 _XX_ Torres del Paine,-51.1,-73.133
1942,0.4461579775171621,060 _XX_ Torres del Paine,-51.1,-73.133
1943,-0.9178750387259892,060 _XX_ Torres del Paine,-51.1,-73.133
1944,0.06909681218011039,060 _XX_ Torres del Paine,-51.1,-73.133
1945,0.19055778852530889,060 _XX_ Torres del Paine,-51.1,-73.133
1946,1.2371548350368227,060 _XX_ Torres del Paine,-51.1,-73.133
1947,-0.5133289992809296,060 _XX_ Torres del Paine,-51.1,-73.133
1948,-0.08243591019085475,060 _XX_ Torres del Paine,-51.1,-73.133
1949,-0.16427217636789596,060 _XX_ Torres del Paine,-51.1,-73.133
1950,0.9396870519433703,060 _XX_ Torres del Paine,-51.1,-73.133
1951,-0.477692258145128,060 _XX_ Torres del Paine,-51.1,-73.133
1952,-0.49974789363997324,060 _XX_ Torres del Paine,-51.1,-73.133
1953,-0.9468242951801845,060 _XX_ Torres del Paine,-51.1,-73.133
1954,0.2725822116647448,060 _XX_ Torres del Paine,-51.1,-73.133
1955,1.4058846703597478,060 _XX_ Torres del Paine,-51.1,-73.133
1956,-0.6481438289795604,060 _XX_ Torres del Paine,-51.1,-73.133
1957,0.5324065578835351,060 _XX_ Torres del Paine,-51.1,-73.133
1958,-0.3701568160738264,060 _XX_ Torres del Paine,-51.1,-73.133
1959,-0.4230556807347706,060 _XX_ Torres del Paine,-51.1,-73.133
1960,-0.8899418669087547,060 _XX_ Torres del Paine,-51.1,-73.133
1961,-0.9882201594965798,060 _XX_ Torres del Paine,-51.1,-73.133
1962,0.016105894889083823,060 _XX_ Torres del Paine,-51.1,-73.133
1963,0.566733085882983,060 _XX_ Torres del Paine,-51.1,-73.133
1964,0.13717839547566005,060 _XX_ Torres del Paine,-51.1,-73.133
1965,0.6390634860311236,060 _XX_ Torres del Paine,-51.1,-73.133
1966,0.1230554221464055,060 _XX_ Torres del Paine,-51.1,-73.133
1967,-1.0092447996139526,060 _XX_ Torres del Paine,-51.1,-73.133
1968,-0.023876743657248362,060 _XX_ Torres del Paine,-51.1,-73.133
1969,0.7009185211999076,060 _XX_ Torres del Paine,-51.1,-73.133
1970,-0.606281544481005,060 _XX_ Torres del Paine,-51.1,-73.133
1971,1.7262877992221288,060 _XX_ Torres del Paine,-51.1,-73.133
1972,0.12613672018051147,060 _XX_ Torres del Paine,-51.1,-73.133
1973,-0.8450284174510411,060 _XX_ Torres del Paine,-51.1,-73.133
1974,-1.1525429572377885,060 _XX_ Torres del Paine,-51.1,-73.133
1975,-0.5201527646609715,060 _XX_ Torres del Paine,-51.1,-73.133
1976,1.8947509952953883,060 _XX_ Torres del Paine,-51.1,-73.133
1977,-0.3138824275561741,060 _XX_ Torres del Paine,-51.1,-73.133
1978,0.08971309023244041,060 _XX_ Torres del Paine,-51.1,-73.133
1979,1.5098002978733607,060 _XX_ Torres del Paine,-51.1,-73.133
1980,0.28828221772398266,060 _XX_ Torres del Paine,-51.1,-73.133
1981,-0.948847268308912,060 _XX_ Torres del Paine,-51.1,-73.133
1982,1.13483892594065,060 _XX_ Torres del Paine,-51.1,-73.133
1983,-0.9678265026637486,060 _XX_ Torres del Paine,-51.1,-73.133
1984,-1.2041089023862566,060 _XX_ Torres del Paine,-51.1,-73.133
1985,-0.7856827319732734,060 _XX_ Torres del Paine,-51.1,-73.133
1986,-1.5642621517181396,060 _XX_ Torres del Paine,-51.1,-73.133
1987,-1.3893604214702333,060 _XX_ Torres del Paine,-51.1,-73.133
1988,-0.3945871336119516,060 _XX_ Torres del Paine,-51.1,-73.133
1989,-2.0581338235310147,060 _XX_ Torres del Paine,-51.1,-73.133
1990,0.6733554771968296,060 _XX_ Torres del Paine,-51.1,-73.133
1991,-0.09660346167428153,060 _XX_ Torres del Paine,-51.1,-73.133
1992,-0.0951982353414808,060 _XX_ Torres del Paine,-51.1,-73.133
1993,-1.0096389480999537,060 _XX_ Torres del Paine,-51.1,-73.133
1994,-0.9729682036808559,060 _XX_ Torres del Paine,-51.1,-73.133
1995,-0.3444341623357364,060 _XX_ Torres del Paine,-51.1,-73.133
1996,-1.048599294253758,060 _XX_ Torres del Paine,-51.1,-73.133
1997,0.2842991831047194,060 _XX_ Torres del Paine,-51.1,-73.133
1998,-0.40589900920167565,060 _XX_ Torres del Paine,-51.1,-73.133
1999,0.06443700566887856,060 _XX_ Torres del Paine,-51.1,-73.133
2000,0.5467618171657834,060 _XX_ Torres del Paine,-51.1,-73.133
2001,-0.8822149506637028,060 _XX_ Torres del Paine,-51.1,-73.133
2002,1.9389313203947884,060 _XX_ Torres del Paine,-51.1,-73.133
2003,0.29537746363452505,060 _XX_ Torres del Paine,-51.1,-73.133
2004,-0.5738990548998117,060 _XX_ Torres del Paine,-51.1,-73.133
2005,0.24712355860642024,060 _XX_ Torres del Paine,-51.1,-73.133
2006,1.2051286399364471,060 _XX_ Torres del Paine,-51.1,-73.133
2007,-0.9123251608439854,060 _XX_ Torres del Paine,-51.1,-73.133
2008,0.5721340690340314,060 _XX_ Torres del Paine,-51.1,-73.133
2009,0.049966649285384586,060 _XX_ Torres del Paine,-51.1,-73.133
2010,-0.2917697770254953,060 _XX_ Torres del Paine,-51.1,-73.133
2011,-0.19172483044011251,060 _XX_ Torres del Paine,-51.1,-73.133
2012,-0.6162671792720046,060 _XX_ Torres del Paine,-51.1,-73.133
2013,0.3599599695631436,060 _XX_ Torres del Paine,-51.1,-73.133
2014,0.19636913708278111,060 _XX_ Torres del Paine,-51.1,-73.133
2015,-0.08245342118399483,060 _XX_ Torres del Paine,-51.1,-73.133
2016,-0.7117252653198582,060 _XX_ Torres del Paine,-51.1,-73.133
2017,0.4046189107799104,060 _XX_ Torres del Paine,-51.1,-73.133
1901,0.9576292548860822,060 _XX_ Villarrica,-39.367,-71.967
1902,-0.5745272444827216,060 _XX_ Villarrica,-39.367,-71.967
1903,-0.8600305105958667,060 _XX_ Villarrica,-39.367,-71.967
1904,0.669354185461998,060 _XX_ Villarrica,-39.367,-71.967
1905,1.3636248665196555,060 _XX_ Villarrica,-39.367,-71.967
1906,-0.7059299264635358,060 _XX_ Villarrica,-39.367,-71.967
1907,0.3404093555041722,060 _XX_ Villarrica,-39.367,-71.967
1908,-1.2276903135435921,060 _XX_ Villarrica,-39.367,-71.967
1909,-0.315775671175548,060 _XX_ Villarrica,-39.367,-71.967
1910,-1.0011486964566367,060 _XX_ Villarrica,-39.367,-71.967
1911,-0.43089322639363153,060 _XX_ Villarrica,-39.367,-71.967
1912,-0.8389767238071987,060 _XX_ Villarrica,-39.367,-71.967
1913,-0.6215586263154235,060 _XX_ Villarrica,-39.367,-71.967
1914,1.431859825338636,060 _XX_ Villarrica,-39.367,-71.967
1915,-0.04222703192915235,060 _XX_ Villarrica,-39.367,-71.967
1916,0.9263621057782855,060 _XX_ Villarrica,-39.367,-71.967
1917,-0.10526440771562713,060 _XX_ Villarrica,-39.367,-71.967
1918,0.8495784593479974,060 _XX_ Villarrica,-39.367,-71.967
1919,0.8270487572465625,060 _XX_ Villarrica,-39.367,-71.967
1920,0.8468798180775983,060 _XX_ Villarrica,-39.367,-71.967
1921,0.4465206744415419,060 _XX_ Villarrica,-39.367,-71.967
1922,0.37708824447223116,060 _XX_ Villarrica,-39.367,-71.967
1923,0.40054564071553095,060 _XX_ Villarrica,-39.367,-71.967
1924,-1.0343530736863613,060 _XX_ Villarrica,-39.367,-71.967
1925,0.6297893236790385,060 _XX_ Villarrica,-39.367,-71.967
1926,0.6804480403661728,060 _XX_ Villarrica,-39.367,-71.967
1927,0.8940562584570476,060 _XX_ Villarrica,-39.367,-71.967
1928,-0.5109538925545556,060 _XX_ Villarrica,-39.367,-71.967
1929,0.048231309945029874,060 _XX_ Villarrica,-39.367,-71.967
1930,0.9390108840806144,060 _XX_ Villarrica,-39.367,-71.967
1931,-0.06406332765306745,060 _XX_ Villarrica,-39.367,-71.967
1932,0.681488071169172,060 _XX_ Villarrica,-39.367,-71.967
1933,-0.06066493510401675,060 _XX_ Villarrica,-39.367,-71.967
1934,-0.5745613319533212,060 _XX_ Villarrica,-39.367,-71.967
1935,0.7380905772692391,060 _XX_ Villarrica,-39.367,-71.967
1936,0.0622007463659559,060 _XX_ Villarrica,-39.367,-71.967
1937,-0.43042306176253725,060 _XX_ Villarrica,-39.367,-71.967
1938,-0.05483344942331314,060 _XX_ Villarrica,-39.367,-71.967
1939,0.43991269916296005,060 _XX_ Villarrica,-39.367,-71.967
1940,0.30757373039211544,060 _XX_ Villarrica,-39.367,-71.967
1941,0.8421800136566162,060 _XX_ Villarrica,-39.367,-71.967
1942,-1.1635609524590629,060 _XX_ Villarrica,-39.367,-71.967
1943,-1.5187703371047974,060 _XX_ Villarrica,-39.367,-71.967
1944,0.27483564402375904,060 _XX_ Villarrica,-39.367,-71.967
1945,0.18628901349646704,060 _XX_ Villarrica,-39.367,-71.967
1946,-0.2268986850976944,060 _XX_ Villarrica,-39.367,-71.967
1947,-0.4667910954781941,060 _XX_ Villarrica,-39.367,-71.967
1948,-0.024190069841487066,060 _XX_ Villarrica,-39.367,-71.967
1949,-1.37143651502473,060 _XX_ Villarrica,-39.367,-71.967
1950,0.6128000457371984,060 _XX_ Villarrica,-39.367,-71.967
1951,0.06639873555728368,060 _XX_ Villarrica,-39.367,-71.967
1952,-1.4850863899503435,060 _XX_ Villarrica,-39.367,-71.967
1953,0.49778533833367483,060 _XX_ Villarrica,-39.367,-71.967
1954,0.3115838138120515,060 _XX_ Villarrica,-39.367,-71.967
1955,-0.5757971491132464,060 _XX_ Villarrica,-39.367,-71.967
1956,-1.8575195925576347,060 _XX_ Villarrica,-39.367,-71.967
1957,-0.17184185023818696,060 _XX_ Villarrica,-39.367,-71.967
1958,-0.11281431107116598,060 _XX_ Villarrica,-39.367,-71.967
1959,-0.4041554981044361,060 _XX_ Villarrica,-39.367,-71.967
1960,0.6470432962690081,060 _XX_ Villarrica,-39.367,-71.967
1961,-0.08148518377648932,060 _XX_ Villarrica,-39.367,-71.967
1962,-1.0406569934317045,060 _XX_ Villarrica,-39.367,-71.967
1963,1.2109078062432153,060 _XX_ Villarrica,-39.367,-71.967
1964,0.3216776762689863,060 _XX_ Villarrica,-39.367,-71.967
1965,1.0918314712388175,060 _XX_ Villarrica,-39.367,-71.967
1966,0.46161796897649765,060 _XX_ Villarrica,-39.367,-71.967
1967,0.16370222291776113,060 _XX_ Villarrica,-39.367,-71.967
1968,0.05484507977962494,060 _XX_ Villarrica,-39.367,-71.967
1969,0.2677299917808601,060 _XX_ Villarrica,-39.367,-71.967
1970,0.3405775161726134,060 _XX_ Villarrica,-39.367,-71.967
1971,0.2746666872075626,060 _XX_ Villarrica,-39.367,-71.967
1972,1.0483742186001368,060 _XX_ Villarrica,-39.367,-71.967
1973,0.1923469262463706,060 _XX_ Villarrica,-39.367,-71.967
1974,-0.8220450324671609,060 _XX_ Villarrica,-39.367,-71.967
1975,-0.5217978549855096,060 _XX_ Villarrica,-39.367,-71.967
1976,-0.282177739909717,060 _XX_ Villarrica,-39.367,-71.967
1977,0.5270028050456729,060 _XX_ Villarrica,-39.367,-71.967
1978,0.49649875930377413,060 _XX_ Villarrica,-39.367,-71.967
1979,1.3346651175192423,060 _XX_ Villarrica,-39.367,-71.967
1980,-0.02452309536082404,060 _XX_ Villarrica,-39.367,-71.967
1981,-1.1095015491758073,060 _XX_ Villarrica,-39.367,-71.967
1982,0.5689565113612584,060 _XX_ Villarrica,-39.367,-71.967
1983,-1.1298187630517142,060 _XX_ Villarrica,-39.367,-71.967
1984,1.2134823032787867,060 _XX_ Villarrica,-39.367,-71.967
1985,-0.22870629174368723,060 _XX_ Villarrica,-39.367,-71.967
1986,-0.2988114117511681,060 _XX_ Villarrica,-39.367,-71.967
1987,-0.16258680594286748,060 _XX_ Villarrica,-39.367,-71.967
1988,-0.9215406732899802,060 _XX_ Villarrica,-39.367,-71.967
1989,-0.031033632944204977,060 _XX_ Villarrica,-39.367,-71.967
1990,-0.44633957530770985,060 _XX_ Villarrica,-39.367,-71.967
1991,0.26929118005292757,060 _XX_ Villarrica,-39.367,-71.967
1992,0.5052115294550147,060 _XX_ Villarrica,-39.367,-71.967
1993,0.10325889834868056,060 _XX_ Villarrica,-39.367,-71.967
1994,0.9985865758998054,060 _XX_ Villarrica,-39.367,-71.967
1995,-0.478884152003697,060 _XX_ Villarrica,-39.367,-71.967
1996,-0.9804250512804303,060 _XX_ Villarrica,-39.367,-71.967
1997,0.5716473587921688,060 _XX_ Villarrica,-39.367,-71.967
1998,-1.9738929271697998,060 _XX_ Villarrica,-39.367,-71.967
1999,-0.2027454110128539,060 _XX_ Villarrica,-39.367,-71.967
2000,0.5190346539020538,060 _XX_ Villarrica,-39.367,-71.967
2001,-0.5806603421057973,060 _XX_ Villarrica,-39.367,-71.967
2002,1.756863181080137,060 _XX_ Villarrica,-39.367,-71.967
2003,0.7554465840969767,060 _XX_ Villarrica,-39.367,-71.967
2004,0.7662546932697296,060 _XX_ Villarrica,-39.367,-71.967
2005,1.4637807692800249,060 _XX_ Villarrica,-39.367,-71.967
2006,1.2695032698767525,060 _XX_ Villarrica,-39.367,-71.967
2007,-0.9526019138949258,060 _XX_ Villarrica,-39.367,-71.967
2008,-0.7013085399355207,060 _XX_ Villarrica,-39.367,-71.967
2009,1.358398633343833,060 _XX_ Villarrica,-39.367,-71.967
2010,-0.5887089541980198,060 _XX_ Villarrica,-39.367,-71.967
2011,-0.9784673367227826,060 _XX_ Villarrica,-39.367,-71.967
2012,-0.942457377910614,060 _XX_ Villarrica,-39.367,-71.967
2013,-1.0424789530890328,060 _XX_ Villarrica,-39.367,-71.967
2014,-1.2351038881710596,060 _XX_ Villarrica,-39.367,-71.967
2015,-0.13531491799013956,060 _XX_ Villarrica,-39.367,-71.967
2016,-1.1634577001844133,060 _XX_ Villarrica,-39.367,-71.967
2017,-0.32776827471596853,060 _XX_ Villarrica,-39.367,-71.967
1901,0.7790415776627404,060 _XX_ Chillan,-36.917,-71.433
1902,-0.5621021613478661,060 _XX_ Chillan,-36.917,-71.433
1903,-1.1383618978517396,060 _XX_ Chillan,-36.917,-71.433
1904,0.8288894636290414,060 _XX_ Chillan,-36.917,-71.433
1905,1.093967114176069,060 _XX_ Chillan,-36.917,-71.433
1906,-0.024040503161294118,060 _XX_ Chillan,-36.917,-71.433
1907,0.19617279512541635,060 _XX_ Chillan,-36.917,-71.433
1908,-1.126023028578077,060 _XX_ Chillan,-36.917,-71.433
1909,-0.39028447547129225,060 _XX_ Chillan,-36.917,-71.433
1910,-0.7733463602406638,060 _XX_ Chillan,-36.917,-71.433
1911,-0.23001008374350412,060 _XX_ Chillan,-36.917,-71.433
1912,-0.5540198513439724,060 _XX_ Chillan,-36.917,-71.433
1913,-0.7751641241567475,060 _XX_ Chillan,-36.917,-71.433
1914,1.4519031643867493,060 _XX_ Chillan,-36.917,-71.433
1915,-0.6108525565692356,060 _XX_ Chillan,-36.917,-71.433
1916,0.5518702098301479,060 _XX_ Chillan,-36.917,-71.433
1917,-0.09843330085277557,060 _XX_ Chillan,-36.917,-71.433
1918,0.8624974648867335,060 _XX_ Chillan,-36.917,-71.433
1919,0.7147332347397294,060 _XX_ Chillan,-36.917,-71.433
1920,0.23794275309358323,060 _XX_ Chillan,-36.917,-71.433
1921,-0.3869185277393886,060 _XX_ Chillan,-36.917,-71.433
1922,0.42107668944767546,060 _XX_ Chillan,-36.917,-71.433
1923,0.9245718110884938,060 _XX_ Chillan,-36.917,-71.433
1924,-1.1312779954501562,060 _XX_ Chillan,-36.917,-71.433
1925,0.5579083945069995,060 _XX_ Chillan,-36.917,-71.433
1926,0.7265645882913044,060 _XX_ Chillan,-36.917,-71.433
1927,1.000045359134674,060 _XX_ Chillan,-36.917,-71.433
1928,-0.8545815476349422,060 _XX_ Chillan,-36.917,-71.433
1929,0.518571676420314,060 _XX_ Chillan,-36.917,-71.433
1930,2.014972908156259,060 _XX_ Chillan,-36.917,-71.433
1931,0.2928525885300977,060 _XX_ Chillan,-36.917,-71.433
1932,1.3916958740779333,060 _XX_ Chillan,-36.917,-71.433
1933,0.33312975375780035,060 _XX_ Chillan,-36.917,-71.433
1934,-0.3777077682316303,060 _XX_ Chillan,-36.917,-71.433
1935,0.6341644610677447,060 _XX_ Chillan,-36.917,-71.433
1936,0.08110763387438576,060 _XX_ Chillan,-36.917,-71.433
1937,0.1913293195622308,060 _XX_ Chillan,-36.917,-71.433
1938,0.3140250508274351,060 _XX_ Chillan,-36.917,-71.433
1939,0.9067983169640813,060 _XX_ Chillan,-36.917,-71.433
1940,0.9929414987564087,060 _XX_ Chillan,-36.917,-71.433
1941,1.282319290297372,060 _XX_ Chillan,-36.917,-71.433
1942,-0.09428756790501731,060 _XX_ Chillan,-36.917,-71.433
1943,-0.555946025465216,060 _XX_ Chillan,-36.917,-71.433
1944,1.03826961347035,060 _XX_ Chillan,-36.917,-71.433
1945,0.6204343842608588,060 _XX_ Chillan,-36.917,-71.433
1946,-0.23966436846447842,060 _XX_ Chillan,-36.917,-71.433
1947,-0.4721349903515407,060 _XX_ Chillan,-36.917,-71.433
1948,0.2691810759050505,060 _XX_ Chillan,-36.917,-71.433
1949,-1.087576491492135,060 _XX_ Chillan,-36.917,-71.433
1950,1.1104491693632943,060 _XX_ Chillan,-36.917,-71.433
1951,-0.1103748559419598,060 _XX_ Chillan,-36.917,-71.433
1952,-0.8560318783191698,060 _XX_ Chillan,-36.917,-71.433
1953,0.9649177874837603,060 _XX_ Chillan,-36.917,-71.433
1954,-0.07768381386995316,060 _XX_ Chillan,-36.917,-71.433
1955,-0.1954156288078853,060 _XX_ Chillan,-36.917,-71.433
1956,-1.4131339618137904,060 _XX_ Chillan,-36.917,-71.433
1957,-0.4414037678922926,060 _XX_ Chillan,-36.917,-71.433
1958,0.7738625492368426,060 _XX_ Chillan,-36.917,-71.433
1959,-0.5353023723832199,060 _XX_ Chillan,-36.917,-71.433
1960,-0.5461927269186292,060 _XX_ Chillan,-36.917,-71.433
1961,-0.33890304661222864,060 _XX_ Chillan,-36.917,-71.433
1962,-1.619827389717102,060 _XX_ Chillan,-36.917,-71.433
1963,1.1843298098870687,060 _XX_ Chillan,-36.917,-71.433
1964,-0.009462177753448486,060 _XX_ Chillan,-36.917,-71.433
1965,0.8205598209585462,060 _XX_ Chillan,-36.917,-71.433
1966,1.157184362411499,060 _XX_ Chillan,-36.917,-71.433
1967,-0.6745753682085446,060 _XX_ Chillan,-36.917,-71.433
1968,-0.7611629579748426,060 _XX_ Chillan,-36.917,-71.433
1969,-0.2975076862743923,060 _XX_ Chillan,-36.917,-71.433
1970,-0.26213129769478527,060 _XX_ Chillan,-36.917,-71.433
1971,-0.35999592766165733,060 _XX_ Chillan,-36.917,-71.433
1972,1.0763781666755676,060 _XX_ Chillan,-36.917,-71.433
1973,-0.6646223493984768,060 _XX_ Chillan,-36.917,-71.433
1974,-0.4520880039781332,060 _XX_ Chillan,-36.917,-71.433
1975,-0.20515880627291544,060 _XX_ Chillan,-36.917,-71.433
1976,0.14251961239746638,060 _XX_ Chillan,-36.917,-71.433
1977,0.6607923869575772,060 _XX_ Chillan,-36.917,-71.433
1978,0.8944932473823428,060 _XX_ Chillan,-36.917,-71.433
1979,1.6776292494365148,060 _XX_ Chillan,-36.917,-71.433
1980,-0.24019155757767813,060 _XX_ Chillan,-36.917,-71.433
1981,-0.811969056725502,060 _XX_ Chillan,-36.917,-71.433
1982,1.5160854288509913,060 _XX_ Chillan,-36.917,-71.433
1983,-0.638910806604794,060 _XX_ Chillan,-36.917,-71.433
1984,0.6604332392370063,060 _XX_ Chillan,-36.917,-71.433
1985,0.10777975405965533,060 _XX_ Chillan,-36.917,-71.433
1986,0.593540975025722,060 _XX_ Chillan,-36.917,-71.433
1987,0.17947183017219817,060 _XX_ Chillan,-36.917,-71.433
1988,-0.8021859441484723,060 _XX_ Chillan,-36.917,-71.433
1989,-0.3808995144707816,060 _XX_ Chillan,-36.917,-71.433
1990,-0.41559859258787973,060 _XX_ Chillan,-36.917,-71.433
1991,0.46452039586646215,060 _XX_ Chillan,-36.917,-71.433
1992,-0.35034753595079693,060 _XX_ Chillan,-36.917,-71.433
1993,-0.21474090005670274,060 _XX_ Chillan,-36.917,-71.433
1994,-0.5359322045530591,060 _XX_ Chillan,-36.917,-71.433
1995,-0.4452898049993174,060 _XX_ Chillan,-36.917,-71.433
1996,-0.9772565151963916,060 _XX_ Chillan,-36.917,-71.433
1997,0.672413000038692,060 _XX_ Chillan,-36.917,-71.433
1998,-1.9413958617619105,060 _XX_ Chillan,-36.917,-71.433
1999,0.18104963270681246,060 _XX_ Chillan,-36.917,-71.433
2000,0.15820493416062423,060 _XX_ Chillan,-36.917,-71.433
2001,0.06961913939033236,060 _XX_ Chillan,-36.917,-71.433
2002,1.0070655856813704,060 _XX_ Chillan,-36.917,-71.433
2003,-0.44798220906938824,060 _XX_ Chillan,-36.917,-71.433
2004,-0.027635945273297175,060 _XX_ Chillan,-36.917,-71.433
2005,0.38288522724594387,060 _XX_ Chillan,-36.917,-71.433
2006,0.815344933952604,060 _XX_ Chillan,-36.917,-71.433
2007,-1.3580155883516585,060 _XX_ Chillan,-36.917,-71.433
2008,-1.4673533397061485,060 _XX_ Chillan,-36.917,-71.433
2009,0.20287143625319004,060 _XX_ Chillan,-36.917,-71.433
2010,-0.6608932579235572,060 _XX_ Chillan,-36.917,-71.433
2011,-0.8750785376344409,060 _XX_ Chillan,-36.917,-71.433
2012,-0.33797818422317505,060 _XX_ Chillan,-36.917,-71.433
2013,-1.326599223273141,060 _XX_ Chillan,-36.917,-71.433
2014,-1.0417009847504752,060 _XX_ Chillan,-36.917,-71.433
